Cluster,Direction,Target,Source,Value
0,RNA -> Protein,SiglecH.SIGLEC,Tcf7l2,0.3237941818210324
0,RNA -> Protein,SiglecH.SIGLEC,Tomm6,0.8184922964538547
2,RNA -> Protein,CD102.ICAM2,Aagab,0.4447346866421543
2,RNA -> Protein,CD102.ICAM2,Celsr2,0.2616076385933692
2,RNA -> Protein,CD102.ICAM2,Chd3,0.12341129087419528
2,RNA -> Protein,CD102.ICAM2,Dcx,0.4873694413001819
2,RNA -> Protein,CD102.ICAM2,Elavl2,0.476953384202508
2,RNA -> Protein,CD102.ICAM2,Fabp7,0.13697281471127176
2,RNA -> Protein,CD102.ICAM2,Fzd2,0.9856258120076191
2,RNA -> Protein,CD102.ICAM2,Gli3,0.29469939788781685
2,RNA -> Protein,CD102.ICAM2,Hapln1,0.14081978600147996
2,RNA -> Protein,CD102.ICAM2,Hmga1-rs1,0.11429396050864621
2,RNA -> Protein,CD102.ICAM2,Hspa4l,0.4370624529186652
2,RNA -> Protein,CD102.ICAM2,Id2,0.6416371672762177
2,RNA -> Protein,CD102.ICAM2,Mfap2,0.6090873418940488
2,RNA -> Protein,CD102.ICAM2,Pak3,0.26504866433900975
2,RNA -> Protein,CD102.ICAM2,Six2,0.12064923884969228
2,RNA -> Protein,CD102.ICAM2,Tbx1,0.3339564805981501
2,RNA -> Protein,CD102.ICAM2,Tcf7l2,0.18745571132976566
2,RNA -> Protein,CD102.ICAM2,Tfap2b,0.1485099651169935
2,RNA -> Protein,CD102.ICAM2,Vcan,0.10775068777427949
2,RNA -> Protein,CD102.ICAM2,Zeb2,0.4738358816350221
2,RNA -> Protein,CD117.KIT,Aagab,0.40659224069083605
2,RNA -> Protein,CD117.KIT,Celsr2,0.16331321643443864
2,RNA -> Protein,CD117.KIT,Chd3,0.0848838314324172
2,RNA -> Protein,CD117.KIT,Dcx,0.5031097435977268
2,RNA -> Protein,CD117.KIT,Elavl2,0.43704354362211284
2,RNA -> Protein,CD117.KIT,Fabp7,0.07481328329157916
2,RNA -> Protein,CD117.KIT,Fzd2,1.0
2,RNA -> Protein,CD117.KIT,Gli3,0.3779551757566311
2,RNA -> Protein,CD117.KIT,Hapln1,0.1336187735292364
2,RNA -> Protein,CD117.KIT,Hmga1-rs1,0.07956764427060312
2,RNA -> Protein,CD117.KIT,Hspa4l,0.35851108772574836
2,RNA -> Protein,CD117.KIT,Id2,0.5513288850296245
2,RNA -> Protein,CD117.KIT,Mfap2,0.5424321075712055
2,RNA -> Protein,CD117.KIT,Pak3,0.19706259873533521
2,RNA -> Protein,CD117.KIT,Six2,0.10466150037539809
2,RNA -> Protein,CD117.KIT,Tbx1,0.32960664562132036
2,RNA -> Protein,CD117.KIT,Tcf7l2,0.25900543772916135
2,RNA -> Protein,CD117.KIT,Tfap2b,0.1346176731579449
2,RNA -> Protein,CD117.KIT,Vcan,0.13422925477576023
2,RNA -> Protein,CD117.KIT,Zeb2,0.4440050637897468
2,RNA -> Protein,CD201.EPCR,Aagab,0.5992792072061875
2,RNA -> Protein,CD201.EPCR,Celsr2,0.20706356662673336
2,RNA -> Protein,CD201.EPCR,Chd3,0.11011680788012242
2,RNA -> Protein,CD201.EPCR,Dcx,0.5115957446050101
2,RNA -> Protein,CD201.EPCR,Elavl2,0.39557249238076597
2,RNA -> Protein,CD201.EPCR,Fabp7,0.16457653826639768
2,RNA -> Protein,CD201.EPCR,Fzd2,1.0
2,RNA -> Protein,CD201.EPCR,Gli3,0.31422216626373034
2,RNA -> Protein,CD201.EPCR,Hapln1,0.14292195059998664
2,RNA -> Protein,CD201.EPCR,Hmga1-rs1,0.1659900029628168
2,RNA -> Protein,CD201.EPCR,Hspa4l,0.5381931767346679
2,RNA -> Protein,CD201.EPCR,Id2,0.4500134488525782
2,RNA -> Protein,CD201.EPCR,Mfap2,0.6173603238651987
2,RNA -> Protein,CD201.EPCR,Pak3,0.39118434930570595
2,RNA -> Protein,CD201.EPCR,Six2,0.11737137568036586
2,RNA -> Protein,CD201.EPCR,Tbx1,0.28745120018842585
2,RNA -> Protein,CD201.EPCR,Tcf7l2,0.22859122020011707
2,RNA -> Protein,CD201.EPCR,Tfap2b,0.16191503658957462
2,RNA -> Protein,CD201.EPCR,Vcan,0.2667738353399487
2,RNA -> Protein,CD201.EPCR,Zeb2,0.4333277877694322
2,RNA -> Protein,CD304.NPR1,Aagab,0.48371892931121874
2,RNA -> Protein,CD304.NPR1,Celsr2,0.2500370819682305
2,RNA -> Protein,CD304.NPR1,Chd3,0.07996002668949731
2,RNA -> Protein,CD304.NPR1,Dcx,0.45901165028202023
2,RNA -> Protein,CD304.NPR1,Elavl2,0.4810334154952086
2,RNA -> Protein,CD304.NPR1,Fabp7,0.1272009075719202
2,RNA -> Protein,CD304.NPR1,Fzd2,1.0
2,RNA -> Protein,CD304.NPR1,Gli3,0.42898659929977895
2,RNA -> Protein,CD304.NPR1,Hapln1,0.1369503950456498
2,RNA -> Protein,CD304.NPR1,Hmga1-rs1,0.08360694553909676
2,RNA -> Protein,CD304.NPR1,Hspa4l,0.48213119022430895
2,RNA -> Protein,CD304.NPR1,Id2,0.5943467941205532
2,RNA -> Protein,CD304.NPR1,Mfap2,0.5566109612031408
2,RNA -> Protein,CD304.NPR1,Pak3,0.2924753144980492
2,RNA -> Protein,CD304.NPR1,Six2,0.12355241480438539
2,RNA -> Protein,CD304.NPR1,Tbx1,0.2854711581503905
2,RNA -> Protein,CD304.NPR1,Tcf7l2,0.31732792371619883
2,RNA -> Protein,CD304.NPR1,Tfap2b,0.16228386269409267
2,RNA -> Protein,CD304.NPR1,Vcan,0.09500318444366546
2,RNA -> Protein,CD304.NPR1,Zeb2,0.45603600581372145
2,RNA -> Protein,CD309.KDR,Aagab,0.5156405862003347
2,RNA -> Protein,CD309.KDR,Celsr2,0.22180026352497637
2,RNA -> Protein,CD309.KDR,Chd3,0.07667465677672233
2,RNA -> Protein,CD309.KDR,Dcx,0.42617969465513456
2,RNA -> Protein,CD309.KDR,Elavl2,0.4587728700835689
2,RNA -> Protein,CD309.KDR,Fabp7,0.09447537359660182
2,RNA -> Protein,CD309.KDR,Fzd2,1.0000000000000002
2,RNA -> Protein,CD309.KDR,Gli3,0.45942094939737005
2,RNA -> Protein,CD309.KDR,Hapln1,0.20029728234427197
2,RNA -> Protein,CD309.KDR,Hmga1-rs1,0.0803104563041156
2,RNA -> Protein,CD309.KDR,Hspa4l,0.49151607681709286
2,RNA -> Protein,CD309.KDR,Id2,0.5730857349068288
2,RNA -> Protein,CD309.KDR,Mfap2,0.4865528554081203
2,RNA -> Protein,CD309.KDR,Pak3,0.26815000789242066
2,RNA -> Protein,CD309.KDR,Six2,0.13312914155065705
2,RNA -> Protein,CD309.KDR,Tbx1,0.26795314468887454
2,RNA -> Protein,CD309.KDR,Tcf7l2,0.3233823835142528
2,RNA -> Protein,CD309.KDR,Tfap2b,0.16668777587844044
2,RNA -> Protein,CD309.KDR,Vcan,0.07775818586439956
2,RNA -> Protein,CD309.KDR,Zeb2,0.47346587808944796
2,RNA -> Protein,CD326.Ep.CAM,Aagab,0.5262918629675672
2,RNA -> Protein,CD326.Ep.CAM,Celsr2,0.1751569959238295
2,RNA -> Protein,CD326.Ep.CAM,Chd3,0.06515475601009733
2,RNA -> Protein,CD326.Ep.CAM,Dcx,0.4218277155915351
2,RNA -> Protein,CD326.Ep.CAM,Elavl2,0.4674851887214498
2,RNA -> Protein,CD326.Ep.CAM,Fabp7,0.08787549211271531
2,RNA -> Protein,CD326.Ep.CAM,Fzd2,1.0
2,RNA -> Protein,CD326.Ep.CAM,Gli3,0.38126761875279797
2,RNA -> Protein,CD326.Ep.CAM,Hapln1,0.10162210759033487
2,RNA -> Protein,CD326.Ep.CAM,Hmga1-rs1,0.1025362287776355
2,RNA -> Protein,CD326.Ep.CAM,Hspa4l,0.4572491698467635
2,RNA -> Protein,CD326.Ep.CAM,Id2,0.5792710610862182
2,RNA -> Protein,CD326.Ep.CAM,Mfap2,0.4941289051298218
2,RNA -> Protein,CD326.Ep.CAM,Pak3,0.2170468958972364
2,RNA -> Protein,CD326.Ep.CAM,Six2,0.17215964319633237
2,RNA -> Protein,CD326.Ep.CAM,Tbx1,0.2844650931343613
2,RNA -> Protein,CD326.Ep.CAM,Tcf7l2,0.22287708346925972
2,RNA -> Protein,CD326.Ep.CAM,Tfap2b,0.1879055877741881
2,RNA -> Protein,CD326.Ep.CAM,Vcan,0.09512280554723475
2,RNA -> Protein,CD326.Ep.CAM,Zeb2,0.35797071003948755
2,RNA -> Protein,CD41.ITGA2B,Aagab,0.5940949263744796
2,RNA -> Protein,CD41.ITGA2B,Celsr2,0.1536316898546079
2,RNA -> Protein,CD41.ITGA2B,Chd3,0.07385583247895319
2,RNA -> Protein,CD41.ITGA2B,Dcx,0.3316712274012839
2,RNA -> Protein,CD41.ITGA2B,Elavl2,0.4037539175787968
2,RNA -> Protein,CD41.ITGA2B,Fabp7,0.09034387106447428
2,RNA -> Protein,CD41.ITGA2B,Fzd2,0.943042981429134
2,RNA -> Protein,CD41.ITGA2B,Gli3,0.45660814070775413
2,RNA -> Protein,CD41.ITGA2B,Hapln1,0.20549127098532047
2,RNA -> Protein,CD41.ITGA2B,Hmga1-rs1,0.08407492399399746
2,RNA -> Protein,CD41.ITGA2B,Hspa4l,0.5673887391819157
2,RNA -> Protein,CD41.ITGA2B,Id2,0.4560436431441276
2,RNA -> Protein,CD41.ITGA2B,Mfap2,0.3675752613955528
2,RNA -> Protein,CD41.ITGA2B,Pak3,0.28273582456605173
2,RNA -> Protein,CD41.ITGA2B,Six2,0.14038281039106829
2,RNA -> Protein,CD41.ITGA2B,Tbx1,0.2004050108990968
2,RNA -> Protein,CD41.ITGA2B,Tcf7l2,0.282544902988218
2,RNA -> Protein,CD41.ITGA2B,Tfap2b,0.14562641097373386
2,RNA -> Protein,CD41.ITGA2B,Vcan,0.1316230831641065
2,RNA -> Protein,CD41.ITGA2B,Zeb2,0.40316948517678913
2,RNA -> Protein,CD45.PTPRC,Aagab,0.4519519979608935
2,RNA -> Protein,CD45.PTPRC,Celsr2,0.22800651321406606
2,RNA -> Protein,CD45.PTPRC,Chd3,0.09751587662612674
2,RNA -> Protein,CD45.PTPRC,Dcx,0.4497319044058816
2,RNA -> Protein,CD45.PTPRC,Elavl2,0.35900009220479234
2,RNA -> Protein,CD45.PTPRC,Fabp7,0.08740051548108063
2,RNA -> Protein,CD45.PTPRC,Fzd2,0.9452767697970816
2,RNA -> Protein,CD45.PTPRC,Gli3,0.4536619308767608
2,RNA -> Protein,CD45.PTPRC,Hapln1,0.24911807454771595
2,RNA -> Protein,CD45.PTPRC,Hmga1-rs1,0.07006605268251095
2,RNA -> Protein,CD45.PTPRC,Hspa4l,0.42465045458153233
2,RNA -> Protein,CD45.PTPRC,Id2,0.5324134963999332
2,RNA -> Protein,CD45.PTPRC,Mfap2,0.43294252356471824
2,RNA -> Protein,CD45.PTPRC,Pak3,0.3134019366804897
2,RNA -> Protein,CD45.PTPRC,Six2,0.08344650123326139
2,RNA -> Protein,CD45.PTPRC,Tbx1,0.22071324324237668
2,RNA -> Protein,CD45.PTPRC,Tcf7l2,0.32659941776185436
2,RNA -> Protein,CD45.PTPRC,Tfap2b,0.14621341279597236
2,RNA -> Protein,CD45.PTPRC,Vcan,0.10452812049421636
2,RNA -> Protein,CD45.PTPRC,Zeb2,0.4909193121737521
2,RNA -> Protein,CD49d.ITGA4,Aagab,0.5270624935306673
2,RNA -> Protein,CD49d.ITGA4,Celsr2,0.21727373983945686
2,RNA -> Protein,CD49d.ITGA4,Chd3,0.12472195209378215
2,RNA -> Protein,CD49d.ITGA4,Dcx,0.49630251490446126
2,RNA -> Protein,CD49d.ITGA4,Elavl2,0.35138636601307516
2,RNA -> Protein,CD49d.ITGA4,Fabp7,0.1089518155469627
2,RNA -> Protein,CD49d.ITGA4,Fzd2,1.0
2,RNA -> Protein,CD49d.ITGA4,Gli3,0.4094558713910457
2,RNA -> Protein,CD49d.ITGA4,Hapln1,0.1835891881385652
2,RNA -> Protein,CD49d.ITGA4,Hmga1-rs1,0.09803783584289966
2,RNA -> Protein,CD49d.ITGA4,Hspa4l,0.468070447321519
2,RNA -> Protein,CD49d.ITGA4,Id2,0.571526547700306
2,RNA -> Protein,CD49d.ITGA4,Mfap2,0.5045778877404551
2,RNA -> Protein,CD49d.ITGA4,Pak3,0.3611355818829502
2,RNA -> Protein,CD49d.ITGA4,Six2,0.10500138945460769
2,RNA -> Protein,CD49d.ITGA4,Tbx1,0.23628801047325348
2,RNA -> Protein,CD49d.ITGA4,Tcf7l2,0.24854295625578138
2,RNA -> Protein,CD49d.ITGA4,Tfap2b,0.1549562116731006
2,RNA -> Protein,CD49d.ITGA4,Vcan,0.17232130821126426
2,RNA -> Protein,CD49d.ITGA4,Zeb2,0.512943275987003
2,RNA -> Protein,CD55,Aagab,0.5775462990854352
2,RNA -> Protein,CD55,Celsr2,0.1424188774646821
2,RNA -> Protein,CD55,Chd3,0.12560636506637188
2,RNA -> Protein,CD55,Dcx,0.3624000527010544
2,RNA -> Protein,CD55,Elavl2,0.3249353620739097
2,RNA -> Protein,CD55,Fabp7,0.14255032457331293
2,RNA -> Protein,CD55,Fzd2,0.8794243162025661
2,RNA -> Protein,CD55,Gli3,0.4230480568148307
2,RNA -> Protein,CD55,Hapln1,0.20730172260797172
2,RNA -> Protein,CD55,Hmga1-rs1,0.08872916904713152
2,RNA -> Protein,CD55,Hspa4l,0.4384068681881014
2,RNA -> Protein,CD55,Id2,0.4694947574187132
2,RNA -> Protein,CD55,Mfap2,0.41858109723063286
2,RNA -> Protein,CD55,Pak3,0.2686362190142853
2,RNA -> Protein,CD55,Six2,0.09814455517404849
2,RNA -> Protein,CD55,Tbx1,0.15828039150389553
2,RNA -> Protein,CD55,Tcf7l2,0.14451639258057708
2,RNA -> Protein,CD55,Tfap2b,0.1612544566107678
2,RNA -> Protein,CD55,Vcan,0.20836241272611844
2,RNA -> Protein,CD55,Zeb2,0.46305082912743617
2,RNA -> Protein,CD63,Aagab,0.42572013043754464
2,RNA -> Protein,CD63,Celsr2,0.16647162288575765
2,RNA -> Protein,CD63,Chd3,0.11729393175943081
2,RNA -> Protein,CD63,Dcx,0.4745597562611039
2,RNA -> Protein,CD63,Elavl2,0.32635374415281426
2,RNA -> Protein,CD63,Fabp7,0.06489743687895226
2,RNA -> Protein,CD63,Fzd2,0.922705406004956
2,RNA -> Protein,CD63,Gli3,0.38418005760540197
2,RNA -> Protein,CD63,Hapln1,0.22364672619637008
2,RNA -> Protein,CD63,Hmga1-rs1,0.08655310543653297
2,RNA -> Protein,CD63,Hspa4l,0.3804956526852985
2,RNA -> Protein,CD63,Id2,0.5057840307103438
2,RNA -> Protein,CD63,Mfap2,0.4023005890871405
2,RNA -> Protein,CD63,Pak3,0.2545677876156178
2,RNA -> Protein,CD63,Six2,0.0865739645860671
2,RNA -> Protein,CD63,Tbx1,0.20304538951440124
2,RNA -> Protein,CD63,Tcf7l2,0.2719651746227524
2,RNA -> Protein,CD63,Tfap2b,0.12695380790837962
2,RNA -> Protein,CD63,Vcan,0.09687341110245881
2,RNA -> Protein,CD63,Zeb2,0.4946691334894864
2,RNA -> Protein,ErythroidCells.LY76,Aagab,0.49853695516841695
2,RNA -> Protein,ErythroidCells.LY76,Celsr2,0.13232920113154667
2,RNA -> Protein,ErythroidCells.LY76,Chd3,0.06881485223186772
2,RNA -> Protein,ErythroidCells.LY76,Dcx,0.3783283505019039
2,RNA -> Protein,ErythroidCells.LY76,Elavl2,0.39705621742386776
2,RNA -> Protein,ErythroidCells.LY76,Fabp7,0.07633012322063573
2,RNA -> Protein,ErythroidCells.LY76,Fzd2,0.9512097241830035
2,RNA -> Protein,ErythroidCells.LY76,Gli3,0.5422998544656407
2,RNA -> Protein,ErythroidCells.LY76,Hapln1,0.1641937428252469
2,RNA -> Protein,ErythroidCells.LY76,Hmga1-rs1,0.0989896247152718
2,RNA -> Protein,ErythroidCells.LY76,Hspa4l,0.46840152934170626
2,RNA -> Protein,ErythroidCells.LY76,Id2,0.48577792768089817
2,RNA -> Protein,ErythroidCells.LY76,Mfap2,0.36395598210575725
2,RNA -> Protein,ErythroidCells.LY76,Pak3,0.25638842799950184
2,RNA -> Protein,ErythroidCells.LY76,Six2,0.14356835557074288
2,RNA -> Protein,ErythroidCells.LY76,Tbx1,0.18687122859082095
2,RNA -> Protein,ErythroidCells.LY76,Tcf7l2,0.3895915833995272
2,RNA -> Protein,ErythroidCells.LY76,Tfap2b,0.1472350964716947
2,RNA -> Protein,ErythroidCells.LY76,Vcan,0.09315676511885441
2,RNA -> Protein,ErythroidCells.LY76,Zeb2,0.44437704004133904
2,RNA -> Protein,FCER1A,Aagab,0.47663693011776553
2,RNA -> Protein,FCER1A,Celsr2,0.18309499996812958
2,RNA -> Protein,FCER1A,Chd3,0.09183728596826629
2,RNA -> Protein,FCER1A,Dcx,0.4596157954231169
2,RNA -> Protein,FCER1A,Elavl2,0.4055925570843577
2,RNA -> Protein,FCER1A,Fabp7,0.07957534375195743
2,RNA -> Protein,FCER1A,Fzd2,0.9999999999999999
2,RNA -> Protein,FCER1A,Gli3,0.4561142634419768
2,RNA -> Protein,FCER1A,Hapln1,0.1742938473383024
2,RNA -> Protein,FCER1A,Hmga1-rs1,0.0765612694620392
2,RNA -> Protein,FCER1A,Hspa4l,0.42698918790030815
2,RNA -> Protein,FCER1A,Id2,0.5636352777870497
2,RNA -> Protein,FCER1A,Mfap2,0.49495642081248936
2,RNA -> Protein,FCER1A,Pak3,0.26988227591497427
2,RNA -> Protein,FCER1A,Six2,0.1131783726868075
2,RNA -> Protein,FCER1A,Tbx1,0.26787290310177647
2,RNA -> Protein,FCER1A,Tcf7l2,0.31135838626143175
2,RNA -> Protein,FCER1A,Tfap2b,0.13857890434678305
2,RNA -> Protein,FCER1A,Vcan,0.10561644517260765
2,RNA -> Protein,FCER1A,Zeb2,0.4841436798084716
2,RNA -> Protein,Folate.Receptor,Aagab,0.5837611608704842
2,RNA -> Protein,Folate.Receptor,Celsr2,0.18297492826719844
2,RNA -> Protein,Folate.Receptor,Chd3,0.1081532441956232
2,RNA -> Protein,Folate.Receptor,Dcx,0.4713252720885572
2,RNA -> Protein,Folate.Receptor,Elavl2,0.32779362721535377
2,RNA -> Protein,Folate.Receptor,Fabp7,0.10701985046790166
2,RNA -> Protein,Folate.Receptor,Fzd2,1.0
2,RNA -> Protein,Folate.Receptor,Gli3,0.4258979039187938
2,RNA -> Protein,Folate.Receptor,Hapln1,0.1879672581573076
2,RNA -> Protein,Folate.Receptor,Hmga1-rs1,0.08614386540356062
2,RNA -> Protein,Folate.Receptor,Hspa4l,0.48106682074136126
2,RNA -> Protein,Folate.Receptor,Id2,0.525603345567849
2,RNA -> Protein,Folate.Receptor,Mfap2,0.4465118684888072
2,RNA -> Protein,Folate.Receptor,Pak3,0.33592383652216284
2,RNA -> Protein,Folate.Receptor,Six2,0.11058965373564258
2,RNA -> Protein,Folate.Receptor,Tbx1,0.21101567811118954
2,RNA -> Protein,Folate.Receptor,Tcf7l2,0.21791669343950226
2,RNA -> Protein,Folate.Receptor,Tfap2b,0.1797855265337593
2,RNA -> Protein,Folate.Receptor,Vcan,0.18616159918413316
2,RNA -> Protein,Folate.Receptor,Zeb2,0.4891441882593099
2,RNA -> Protein,Ly.6A.E,Aagab,0.5501557686369983
2,RNA -> Protein,Ly.6A.E,Celsr2,0.22479407937546006
2,RNA -> Protein,Ly.6A.E,Chd3,0.09866977084448109
2,RNA -> Protein,Ly.6A.E,Dcx,0.4583576324031569
2,RNA -> Protein,Ly.6A.E,Elavl2,0.3897197877661999
2,RNA -> Protein,Ly.6A.E,Fabp7,0.12441975913028092
2,RNA -> Protein,Ly.6A.E,Fzd2,0.9999999999999999
2,RNA -> Protein,Ly.6A.E,Gli3,0.4390858997897431
2,RNA -> Protein,Ly.6A.E,Hapln1,0.20669311556339146
2,RNA -> Protein,Ly.6A.E,Hmga1-rs1,0.0905451976079728
2,RNA -> Protein,Ly.6A.E,Hspa4l,0.4981154151770905
2,RNA -> Protein,Ly.6A.E,Id2,0.5267502969641179
2,RNA -> Protein,Ly.6A.E,Mfap2,0.495704513722896
2,RNA -> Protein,Ly.6A.E,Pak3,0.33642937754367686
2,RNA -> Protein,Ly.6A.E,Six2,0.0997100236061704
2,RNA -> Protein,Ly.6A.E,Tbx1,0.2206093308469718
2,RNA -> Protein,Ly.6A.E,Tcf7l2,0.2694924391900027
2,RNA -> Protein,Ly.6A.E,Tfap2b,0.16201122024228165
2,RNA -> Protein,Ly.6A.E,Vcan,0.1741757747861634
2,RNA -> Protein,Ly.6A.E,Zeb2,0.4972575564722415
2,RNA -> Protein,MAdCAM.1,Aagab,0.4760526027456521
2,RNA -> Protein,MAdCAM.1,Celsr2,0.30408363150267265
2,RNA -> Protein,MAdCAM.1,Chd3,0.07060606983544622
2,RNA -> Protein,MAdCAM.1,Dcx,0.2998970806511097
2,RNA -> Protein,MAdCAM.1,Elavl2,0.43395133637013433
2,RNA -> Protein,MAdCAM.1,Fabp7,0.15407611033097104
2,RNA -> Protein,MAdCAM.1,Fzd2,0.8410463542920221
2,RNA -> Protein,MAdCAM.1,Gli3,0.5170654708694592
2,RNA -> Protein,MAdCAM.1,Hapln1,0.30607287256725324
2,RNA -> Protein,MAdCAM.1,Hmga1-rs1,0.08050940994680952
2,RNA -> Protein,MAdCAM.1,Hspa4l,0.5087224910144813
2,RNA -> Protein,MAdCAM.1,Id2,0.468414097378268
2,RNA -> Protein,MAdCAM.1,Mfap2,0.3562234931923461
2,RNA -> Protein,MAdCAM.1,Pak3,0.2931117711684201
2,RNA -> Protein,MAdCAM.1,Six2,0.10954252630140038
2,RNA -> Protein,MAdCAM.1,Tbx1,0.18224347296562643
2,RNA -> Protein,MAdCAM.1,Tcf7l2,0.3331893096953085
2,RNA -> Protein,MAdCAM.1,Tfap2b,0.1584170042318935
2,RNA -> Protein,MAdCAM.1,Vcan,0.12997401171411752
2,RNA -> Protein,MAdCAM.1,Zeb2,0.4350328701415485
2,RNA -> Protein,NK.1.1.KLRB1,Aagab,0.45669712764790243
2,RNA -> Protein,NK.1.1.KLRB1,Celsr2,0.1967591245707573
2,RNA -> Protein,NK.1.1.KLRB1,Chd3,0.16393231958006665
2,RNA -> Protein,NK.1.1.KLRB1,Dcx,0.36729319751028194
2,RNA -> Protein,NK.1.1.KLRB1,Elavl2,0.39784191623969106
2,RNA -> Protein,NK.1.1.KLRB1,Fabp7,0.11107333180078166
2,RNA -> Protein,NK.1.1.KLRB1,Fzd2,0.9395960718863143
2,RNA -> Protein,NK.1.1.KLRB1,Gli3,0.2785069553775167
2,RNA -> Protein,NK.1.1.KLRB1,Hapln1,0.1215800874452446
2,RNA -> Protein,NK.1.1.KLRB1,Hmga1-rs1,0.15682505846342082
2,RNA -> Protein,NK.1.1.KLRB1,Hspa4l,0.43492759951606685
2,RNA -> Protein,NK.1.1.KLRB1,Id2,0.631272989506462
2,RNA -> Protein,NK.1.1.KLRB1,Mfap2,0.5822937623164955
2,RNA -> Protein,NK.1.1.KLRB1,Pak3,0.34328837124117967
2,RNA -> Protein,NK.1.1.KLRB1,Six2,0.15144626361895128
2,RNA -> Protein,NK.1.1.KLRB1,Tbx1,0.31441326021867566
2,RNA -> Protein,NK.1.1.KLRB1,Tcf7l2,0.16418951507777255
2,RNA -> Protein,NK.1.1.KLRB1,Tfap2b,0.16362787573690568
2,RNA -> Protein,NK.1.1.KLRB1,Vcan,0.15309138898580243
2,RNA -> Protein,NK.1.1.KLRB1,Zeb2,0.35316065251997086
2,RNA -> Protein,Notch1,Aagab,0.5158596685128485
2,RNA -> Protein,Notch1,Celsr2,0.26754376951716796
2,RNA -> Protein,Notch1,Chd3,0.10283579908381615
2,RNA -> Protein,Notch1,Dcx,0.5124896004541123
2,RNA -> Protein,Notch1,Elavl2,0.4283287807140272
2,RNA -> Protein,Notch1,Fabp7,0.13656097232956607
2,RNA -> Protein,Notch1,Fzd2,1.0
2,RNA -> Protein,Notch1,Gli3,0.44442987142004053
2,RNA -> Protein,Notch1,Hapln1,0.1978729177010937
2,RNA -> Protein,Notch1,Hmga1-rs1,0.09696150078705262
2,RNA -> Protein,Notch1,Hspa4l,0.47072343943700207
2,RNA -> Protein,Notch1,Id2,0.5914876340782985
2,RNA -> Protein,Notch1,Mfap2,0.5493813612693649
2,RNA -> Protein,Notch1,Pak3,0.33988364872282606
2,RNA -> Protein,Notch1,Six2,0.10636843395901402
2,RNA -> Protein,Notch1,Tbx1,0.25948153953696296
2,RNA -> Protein,Notch1,Tcf7l2,0.2944618860177874
2,RNA -> Protein,Notch1,Tfap2b,0.16920723146655184
2,RNA -> Protein,Notch1,Vcan,0.14794134682746327
2,RNA -> Protein,Notch1,Zeb2,0.5237210088801643
2,RNA -> Protein,P2RY12,Aagab,0.500153834085253
2,RNA -> Protein,P2RY12,Celsr2,0.20535898235592942
2,RNA -> Protein,P2RY12,Chd3,0.1293415981173893
2,RNA -> Protein,P2RY12,Dcx,0.5092622408462781
2,RNA -> Protein,P2RY12,Elavl2,0.37244372175626583
2,RNA -> Protein,P2RY12,Fabp7,0.11347610705192768
2,RNA -> Protein,P2RY12,Fzd2,0.9999999999999999
2,RNA -> Protein,P2RY12,Gli3,0.44163470942835653
2,RNA -> Protein,P2RY12,Hapln1,0.17947665166487517
2,RNA -> Protein,P2RY12,Hmga1-rs1,0.08482438960997951
2,RNA -> Protein,P2RY12,Hspa4l,0.44087744735176665
2,RNA -> Protein,P2RY12,Id2,0.572120026363153
2,RNA -> Protein,P2RY12,Mfap2,0.5212842744909457
2,RNA -> Protein,P2RY12,Pak3,0.3669321112115468
2,RNA -> Protein,P2RY12,Six2,0.09748657782387343
2,RNA -> Protein,P2RY12,Tbx1,0.24079123466585434
2,RNA -> Protein,P2RY12,Tcf7l2,0.25935921010884494
2,RNA -> Protein,P2RY12,Tfap2b,0.14734099225960734
2,RNA -> Protein,P2RY12,Vcan,0.12310155300004752
2,RNA -> Protein,P2RY12,Zeb2,0.5244740813581681
2,RNA -> Protein,PanendothelialCellAntigen,Aagab,0.5068254854869243
2,RNA -> Protein,PanendothelialCellAntigen,Celsr2,0.23428050995188687
2,RNA -> Protein,PanendothelialCellAntigen,Chd3,0.07919801344250935
2,RNA -> Protein,PanendothelialCellAntigen,Dcx,0.4091674783620508
2,RNA -> Protein,PanendothelialCellAntigen,Elavl2,0.5183499293577346
2,RNA -> Protein,PanendothelialCellAntigen,Fabp7,0.09809085617530162
2,RNA -> Protein,PanendothelialCellAntigen,Fzd2,0.9648900714661097
2,RNA -> Protein,PanendothelialCellAntigen,Gli3,0.41413985487737465
2,RNA -> Protein,PanendothelialCellAntigen,Hapln1,0.18769512467384475
2,RNA -> Protein,PanendothelialCellAntigen,Hmga1-rs1,0.09661794311831585
2,RNA -> Protein,PanendothelialCellAntigen,Hspa4l,0.5383526974061714
2,RNA -> Protein,PanendothelialCellAntigen,Id2,0.5716997790083723
2,RNA -> Protein,PanendothelialCellAntigen,Mfap2,0.4617350754169606
2,RNA -> Protein,PanendothelialCellAntigen,Pak3,0.22685990985748172
2,RNA -> Protein,PanendothelialCellAntigen,Six2,0.17822423633662082
2,RNA -> Protein,PanendothelialCellAntigen,Tbx1,0.2848783155252098
2,RNA -> Protein,PanendothelialCellAntigen,Tcf7l2,0.31631737559544204
2,RNA -> Protein,PanendothelialCellAntigen,Tfap2b,0.1693054001071948
2,RNA -> Protein,PanendothelialCellAntigen,Vcan,0.07816712078933036
2,RNA -> Protein,PanendothelialCellAntigen,Zeb2,0.45357615353877584
